country_code,tech_id,year,generation_twh,capacity_gw,emissions_mtco2,lcoe_usd_per_mwh
DNK,6,2024,30.529,6.7,14.959,68.35
DNK,7,2024,1.607,0.32,1.318,73.35
KOR,1,2005,0.312,0.17,0.014,350.0
KOR,2,2005,4.095,1.46,0.045,120.0
KOR,3,2005,0.0,0.0,0.0,180.0
KOR,4,2005,46.8,11.13,1.123,55.0
KOR,5,2005,78.0,10.0,0.936,90.0
KOR,6,2005,130.397,28.63,63.895,65.0
KOR,7,2005,130.397,25.66,106.926,70.0
KOR,1,2006,0.427,0.23,0.019,308.0
KOR,2,2006,4.861,1.73,0.053,112.8
KOR,3,2006,0.0,0.0,0.0,167.4
KOR,4,2006,47.081,11.2,1.13,58.22
KOR,5,2006,77.291,9.91,0.927,91.8
KOR,6,2006,139.221,30.56,68.218,68.22
KOR,7,2006,123.46,24.3,101.237,73.22
KOR,1,2007,0.584,0.32,0.026,271.04
KOR,2,2007,5.771,2.06,0.063,106.03
KOR,3,2007,0.0,0.0,0.0,155.68
KOR,4,2007,47.363,11.26,1.137,59.93
KOR,5,2007,76.571,9.82,0.919,93.6
KOR,6,2007,148.067,32.51,72.553,69.93
KOR,7,2007,116.338,22.9,95.397,74.93
KOR,1,2008,0.799,0.43,0.036,238.52
KOR,2,2008,6.85,2.44,0.075,99.67
KOR,3,2008,0.0,0.0,0.0,144.78
KOR,4,2008,47.647,11.33,1.144,59.32
KOR,5,2008,75.839,9.73,0.91,95.4
KOR,6,2008,156.897,34.44,76.88,69.32
KOR,7,2008,109.03,21.46,89.405,74.32
KOR,1,2009,1.093,0.59,0.049,209.89
KOR,2,2009,8.132,2.9,0.089,93.69
KOR,3,2009,0.0,0.0,0.0,134.65
KOR,4,2009,47.933,11.4,1.15,56.67
KOR,5,2009,75.096,9.63,0.901,97.2
KOR,6,2009,165.658,36.37,81.172,66.67
KOR,7,2009,101.533,19.98,83.257,71.67
KOR,1,2010,1.496,0.81,0.067,184.71
KOR,2,2010,9.653,3.44,0.106,88.07
KOR,3,2010,0.0,0.0,0.0,125.22
KOR,4,2010,48.221,11.47,1.157,53.25
KOR,5,2010,74.341,9.54,0.892,99.0
KOR,6,2010,174.285,38.26,85.4,63.25
KOR,7,2010,93.846,18.47,76.954,68.25
KOR,1,2011,2.046,1.11,0.092,162.54
KOR,2,2011,11.459,4.09,0.126,82.78
KOR,3,2011,0.0,0.0,0.0,116.46
KOR,4,2011,48.51,11.54,1.164,50.64
KOR,5,2011,73.574,9.44,0.883,100.8
KOR,6,2011,182.691,40.11,89.519,60.64
KOR,7,2011,85.972,16.92,70.497,65.64
KOR,1,2012,2.8,1.52,0.126,143.04
KOR,2,2012,13.602,4.85,0.15,77.82
KOR,3,2012,0.0,0.0,0.0,108.31
KOR,4,2012,48.801,11.61,1.171,50.09
KOR,5,2012,72.795,9.34,0.874,102.6
KOR,6,2012,190.762,41.88,93.473,60.09
KOR,7,2012,77.917,15.34,63.892,65.09
KOR,1,2013,3.83,2.08,0.172,125.87
KOR,2,2013,16.147,5.76,0.178,73.15
KOR,3,2013,0.0,0.0,0.0,100.72
KOR,4,2013,49.094,11.68,1.178,51.84
KOR,5,2013,72.005,9.24,0.864,104.4
KOR,6,2013,198.351,43.54,97.192,61.84
KOR,7,2013,69.691,13.72,57.147,66.84
KOR,1,2014,5.241,2.85,0.236,110.77
KOR,2,2014,19.168,6.84,0.211,68.76
KOR,3,2014,0.0,0.0,0.0,93.67
KOR,4,2014,49.389,11.75,1.185,55.08
KOR,5,2014,71.202,9.13,0.854,106.2
KOR,6,2014,205.261,45.06,100.578,65.08
KOR,7,2014,61.312,12.07,50.276,70.08
KOR,1,2015,7.17,3.9,0.323,97.48
KOR,2,2015,22.754,8.12,0.25,64.63
KOR,3,2015,0.0,0.0,0.0,87.12
KOR,4,2015,49.685,11.82,1.192,58.28
KOR,5,2015,70.387,9.03,0.845,108.0
KOR,6,2015,211.237,46.37,103.506,68.28
KOR,7,2015,52.809,10.39,43.303,73.28
KOR,1,2016,9.81,5.33,0.441,85.78
KOR,2,2016,27.011,9.64,0.297,60.76
KOR,3,2016,0.0,0.0,0.0,81.02
KOR,4,2016,49.983,11.89,1.2,59.94
KOR,5,2016,69.56,8.92,0.835,109.8
KOR,6,2016,215.935,47.4,105.808,69.94
KOR,7,2016,44.228,8.7,36.267,74.94
KOR,1,2017,13.421,7.3,0.604,75.48
KOR,2,2017,32.064,11.44,0.353,57.11
KOR,3,2017,0.0,0.0,0.0,75.35
KOR,4,2017,50.283,11.96,1.207,59.27
KOR,5,2017,68.72,8.81,0.825,111.6
KOR,6,2017,218.902,48.06,107.262,69.27
KOR,7,2017,35.635,7.01,29.221,74.27
KOR,1,2018,18.363,9.98,0.826,66.43
KOR,2,2018,38.062,13.58,0.419,53.68
KOR,3,2018,0.0,0.0,0.0,74.0
KOR,4,2018,50.585,12.03,1.214,56.6
KOR,5,2018,67.868,8.71,0.814,113.4
KOR,6,2018,219.529,48.19,107.569,66.6
KOR,7,2018,27.133,5.34,22.249,71.6
KOR,1,2019,25.123,13.66,1.131,58.46
KOR,2,2019,45.183,16.12,0.497,50.46
KOR,3,2019,0.0,0.0,0.0,74.0
KOR,4,2019,50.888,12.1,1.221,53.17
KOR,5,2019,67.003,8.59,0.804,115.2
KOR,6,2019,217.002,47.64,106.331,63.17
KOR,7,2019,18.87,3.71,15.473,68.17
KOR,1,2020,34.372,18.68,1.547,51.44
KOR,2,2020,53.636,19.13,0.59,47.44
KOR,3,2020,0.0,0.0,0.0,74.0
KOR,4,2020,51.194,12.18,1.229,50.6
KOR,5,2020,66.125,8.48,0.793,117.0
KOR,6,2020,210.222,46.15,103.009,60.6
KOR,7,2020,11.064,2.18,9.072,65.6
KOR,1,2021,47.027,25.56,2.116,45.27
KOR,2,2021,63.67,22.71,0.7,44.59
KOR,3,2021,0.0,0.0,0.0,74.0
KOR,4,2021,51.501,12.25,1.236,50.1
KOR,5,2021,65.234,8.37,0.783,118.8
KOR,6,2021,191.654,42.07,93.91,60.1
KOR,7,2021,10.087,1.99,8.271,65.1
KOR,1,2022,64.34,34.97,2.895,39.84
KOR,2,2022,75.581,26.96,0.831,41.91
KOR,3,2022,0.0,0.0,0.0,74.0
KOR,4,2022,51.81,12.32,1.243,51.91
KOR,5,2022,64.33,8.25,0.772,120.6
KOR,6,2022,166.902,36.64,81.782,61.91
KOR,7,2022,8.784,1.73,7.203,66.91
KOR,1,2023,88.028,47.85,3.961,36.0
KOR,2,2023,89.721,32.01,0.987,39.4
KOR,3,2023,0.0,0.0,0.0,74.0
KOR,4,2023,52.121,12.4,1.251,55.17
KOR,5,2023,63.413,8.13,0.761,122.4
KOR,6,2023,134.003,29.42,65.661,65.17
KOR,7,2023,7.053,1.39,5.783,70.17
KOR,1,2024,109.236,59.38,4.916,36.0
KOR,2,2024,106.506,37.99,1.172,37.03
KOR,3,2024,0.0,0.0,0.0,74.0
KOR,4,2024,52.433,12.47,1.258,58.35
KOR,5,2024,62.483,8.01,0.75,124.2
KOR,6,2024,100.972,22.17,49.476,68.35
KOR,7,2024,5.314,1.05,4.357,73.35
SAU,1,2005,0.144,0.08,0.006,350.0
SAU,2,2005,1.89,0.67,0.021,120.0
SAU,3,2005,0.0,0.0,0.0,180.0
SAU,4,2005,21.6,5.14,0.518,55.0
SAU,5,2005,0.0,0.0,0.0,90.0
SAU,6,2005,78.183,17.16,38.31,65.0
SAU,7,2005,78.183,15.39,64.11,70.0
SAU,1,2006,0.197,0.11,0.009,308.0
SAU,2,2006,2.244,0.8,0.025,112.8
SAU,3,2006,0.0,0.0,0.0,167.4
SAU,4,2006,21.73,5.17,0.522,58.22
SAU,5,2006,0.0,0.0,0.0,91.8
SAU,6,2006,83.162,18.26,40.749,68.22
SAU,7,2006,73.748,14.52,60.473,73.22
SAU,1,2007,0.27,0.15,0.012,271.04
SAU,2,2007,2.663,0.95,0.029,106.03
SAU,3,2007,0.0,0.0,0.0,155.68
SAU,4,2007,21.86,5.2,0.525,59.93
SAU,5,2007,0.0,0.0,0.0,93.6
SAU,6,2007,88.129,19.35,43.183,69.93
SAU,7,2007,69.244,13.63,56.78,74.93
SAU,1,2008,0.369,0.2,0.017,238.52
SAU,2,2008,3.162,1.13,0.035,99.67
SAU,3,2008,0.0,0.0,0.0,144.78
SAU,4,2008,21.991,5.23,0.528,59.32
SAU,5,2008,0.0,0.0,0.0,95.4
SAU,6,2008,93.065,20.43,45.602,69.32
SAU,7,2008,64.673,12.73,53.032,74.32
SAU,1,2009,0.505,0.27,0.023,209.89
SAU,2,2009,3.753,1.34,0.041,93.69
SAU,3,2009,0.0,0.0,0.0,134.65
SAU,4,2009,22.123,5.26,0.531,56.67
SAU,5,2009,0.0,0.0,0.0,97.2
SAU,6,2009,97.947,21.5,47.994,66.67
SAU,7,2009,60.032,11.82,49.226,71.67
SAU,1,2010,0.69,0.38,0.031,184.71
SAU,2,2010,4.455,1.59,0.049,88.07
SAU,3,2010,0.0,0.0,0.0,125.22
SAU,4,2010,22.256,5.29,0.534,53.25
SAU,5,2010,0.0,0.0,0.0,99.0
SAU,6,2010,102.742,22.55,50.344,63.25
SAU,7,2010,55.322,10.89,45.364,68.25
SAU,1,2011,0.944,0.51,0.042,162.54
SAU,2,2011,5.289,1.89,0.058,82.78
SAU,3,2011,0.0,0.0,0.0,116.46
SAU,4,2011,22.389,5.32,0.537,50.64
SAU,5,2011,0.0,0.0,0.0,100.8
SAU,6,2011,107.41,23.58,52.631,60.64
SAU,7,2011,50.546,9.95,41.448,65.64
SAU,1,2012,1.292,0.7,0.058,143.04
SAU,2,2012,6.278,2.24,0.069,77.82
SAU,3,2012,0.0,0.0,0.0,108.31
SAU,4,2012,22.524,5.36,0.541,50.09
SAU,5,2012,0.0,0.0,0.0,102.6
SAU,6,2012,111.899,24.57,54.831,60.09
SAU,7,2012,45.705,9.0,37.478,65.09
SAU,1,2013,1.768,0.96,0.08,125.87
SAU,2,2013,7.452,2.66,0.082,73.15
SAU,3,2013,0.0,0.0,0.0,100.72
SAU,4,2013,22.659,5.39,0.544,51.84
SAU,5,2013,0.0,0.0,0.0,104.4
SAU,6,2013,116.139,25.5,56.908,61.84
SAU,7,2013,40.806,8.03,33.461,66.84
SAU,1,2014,2.419,1.31,0.109,110.77
SAU,2,2014,8.847,3.16,0.097,68.76
SAU,3,2014,0.0,0.0,0.0,93.67
SAU,4,2014,22.795,5.42,0.547,55.08
SAU,5,2014,0.0,0.0,0.0,106.2
SAU,6,2014,120.04,26.35,58.82,65.08
SAU,7,2014,35.856,7.06,29.402,70.08
SAU,1,2015,3.309,1.8,0.149,97.48
SAU,2,2015,10.502,3.75,0.116,64.63
SAU,3,2015,0.0,0.0,0.0,87.12
SAU,4,2015,22.932,5.45,0.55,58.28
SAU,5,2015,0.0,0.0,0.0,108.0
SAU,6,2015,123.483,27.11,60.507,68.28
SAU,7,2015,30.871,6.08,25.314,73.28
SAU,1,2016,4.528,2.46,0.204,85.78
SAU,2,2016,12.466,4.45,0.137,60.76
SAU,3,2016,0.0,0.0,0.0,81.02
SAU,4,2016,23.069,5.49,0.554,59.94
SAU,5,2016,0.0,0.0,0.0,109.8
SAU,6,2016,126.309,27.73,61.891,69.94
SAU,7,2016,25.871,5.09,21.214,74.94
SAU,1,2017,6.194,3.37,0.279,75.48
SAU,2,2017,14.799,5.28,0.163,57.11
SAU,3,2017,0.0,0.0,0.0,75.35
SAU,4,2017,23.208,5.52,0.557,59.27
SAU,5,2017,0.0,0.0,0.0,111.6
SAU,6,2017,128.308,28.17,62.871,69.27
SAU,7,2017,20.887,4.11,17.127,74.27
SAU,1,2018,8.475,4.61,0.381,66.43
SAU,2,2018,17.567,6.27,0.193,53.68
SAU,3,2018,0.0,0.0,0.0,74.0
SAU,4,2018,23.347,5.55,0.56,56.6
SAU,5,2018,0.0,0.0,0.0,113.4
SAU,6,2018,129.199,28.36,63.308,66.6
SAU,7,2018,15.968,3.14,13.094,71.6
SAU,1,2019,11.595,6.3,0.522,58.46
SAU,2,2019,20.854,7.44,0.229,50.46
SAU,3,2019,0.0,0.0,0.0,74.0
SAU,4,2019,23.487,5.59,0.564,53.17
SAU,5,2019,0.0,0.0,0.0,115.2
SAU,6,2019,128.605,28.23,63.016,63.17
SAU,7,2019,11.183,2.2,9.17,68.17
SAU,1,2020,15.864,8.62,0.714,51.44
SAU,2,2020,24.755,8.83,0.272,47.44
SAU,3,2020,0.0,0.0,0.0,74.0
SAU,4,2020,23.628,5.62,0.567,50.6
SAU,5,2020,0.0,0.0,0.0,117.0
SAU,6,2020,126.019,27.66,61.749,60.6
SAU,7,2020,6.633,1.31,5.439,65.6
SAU,1,2021,21.705,11.8,0.977,45.27
SAU,2,2021,29.386,10.48,0.323,44.59
SAU,3,2021,0.0,0.0,0.0,74.0
SAU,4,2021,23.77,5.65,0.57,50.1
SAU,5,2021,0.0,0.0,0.0,118.8
SAU,6,2021,117.059,25.7,57.359,60.1
SAU,7,2021,6.161,1.21,5.052,65.1
SAU,1,2022,29.695,16.14,1.336,39.84
SAU,2,2022,34.884,12.44,0.384,41.91
SAU,3,2022,0.0,0.0,0.0,74.0
SAU,4,2022,23.912,5.69,0.574,51.91
SAU,5,2022,0.0,0.0,0.0,120.6
SAU,6,2022,105.238,23.1,51.567,61.91
SAU,7,2022,5.539,1.09,4.542,66.91
SAU,1,2023,40.628,22.09,1.828,36.0
SAU,2,2023,41.41,14.77,0.456,39.4
SAU,3,2023,0.0,0.0,0.0,74.0
SAU,4,2023,24.056,5.72,0.577,55.17
SAU,5,2023,0.0,0.0,0.0,122.4
SAU,6,2023,89.652,19.68,43.929,65.17
SAU,7,2023,4.719,0.93,3.87,70.17
SAU,1,2024,50.417,27.41,2.269,36.0
SAU,2,2024,49.157,17.54,0.541,37.03
SAU,3,2024,0.0,0.0,0.0,74.0
SAU,4,2024,24.2,5.76,0.581,58.35
SAU,5,2024,0.0,0.0,0.0,124.2
SAU,6,2024,73.999,16.24,36.26,68.35
SAU,7,2024,3.895,0.77,3.194,73.35
ARE,1,2005,0.12,0.07,0.005,350.0
ARE,2,2005,1.575,0.56,0.017,120.0
ARE,3,2005,0.0,0.0,0.0,180.0
ARE,4,2005,18.0,4.28,0.432,55.0
ARE,5,2005,0.0,0.0,0.0,90.0
ARE,6,2005,65.153,14.3,31.925,65.0
ARE,7,2005,65.153,12.82,53.425,70.0
ARE,1,2006,0.164,0.09,0.007,308.0
ARE,2,2006,1.87,0.67,0.021,112.8
ARE,3,2006,0.0,0.0,0.0,167.4
ARE,4,2006,18.108,4.31,0.435,58.22
ARE,5,2006,0.0,0.0,0.0,91.8
ARE,6,2006,69.302,15.21,33.958,68.22
ARE,7,2006,61.456,12.1,50.394,73.22
ARE,1,2007,0.225,0.12,0.01,271.04
ARE,2,2007,2.219,0.79,0.024,106.03
ARE,3,2007,0.0,0.0,0.0,155.68
ARE,4,2007,18.217,4.33,0.437,59.93
ARE,5,2007,0.0,0.0,0.0,93.6
ARE,6,2007,73.441,16.12,35.986,69.93
ARE,7,2007,57.704,11.36,47.317,74.93
ARE,1,2008,0.307,0.17,0.014,238.52
ARE,2,2008,2.635,0.94,0.029,99.67
ARE,3,2008,0.0,0.0,0.0,144.78
ARE,4,2008,18.326,4.36,0.44,59.32
ARE,5,2008,0.0,0.0,0.0,95.4
ARE,6,2008,77.555,17.03,38.002,69.32
ARE,7,2008,53.894,10.61,44.193,74.32
ARE,1,2009,0.42,0.23,0.019,209.89
ARE,2,2009,3.128,1.12,0.034,93.69
ARE,3,2009,0.0,0.0,0.0,134.65
ARE,4,2009,18.436,4.38,0.442,56.67
ARE,5,2009,0.0,0.0,0.0,97.2
ARE,6,2009,81.622,17.92,39.995,66.67
ARE,7,2009,50.026,9.85,41.021,71.67
ARE,1,2010,0.575,0.31,0.026,184.71
ARE,2,2010,3.713,1.32,0.041,88.07
ARE,3,2010,0.0,0.0,0.0,125.22
ARE,4,2010,18.547,4.41,0.445,53.25
ARE,5,2010,0.0,0.0,0.0,99.0
ARE,6,2010,85.618,18.8,41.953,63.25
ARE,7,2010,46.102,9.07,37.804,68.25
ARE,1,2011,0.787,0.43,0.035,162.54
ARE,2,2011,4.407,1.57,0.048,82.78
ARE,3,2011,0.0,0.0,0.0,116.46
ARE,4,2011,18.658,4.44,0.448,50.64
ARE,5,2011,0.0,0.0,0.0,100.8
ARE,6,2011,89.508,19.65,43.859,60.64
ARE,7,2011,42.121,8.29,34.539,65.64
ARE,1,2012,1.077,0.59,0.048,143.04
ARE,2,2012,5.232,1.87,0.058,77.82
ARE,3,2012,0.0,0.0,0.0,108.31
ARE,4,2012,18.77,4.46,0.45,50.09
ARE,5,2012,0.0,0.0,0.0,102.6
ARE,6,2012,93.249,20.47,45.692,60.09
ARE,7,2012,38.088,7.5,31.232,65.09
ARE,1,2013,1.473,0.8,0.066,125.87
ARE,2,2013,6.21,2.22,0.068,73.15
ARE,3,2013,0.0,0.0,0.0,100.72
ARE,4,2013,18.882,4.49,0.453,51.84
ARE,5,2013,0.0,0.0,0.0,104.4
ARE,6,2013,96.782,21.25,47.423,61.84
ARE,7,2013,34.005,6.69,27.884,66.84
ARE,1,2014,2.016,1.1,0.091,110.77
ARE,2,2014,7.372,2.63,0.081,68.76
ARE,3,2014,0.0,0.0,0.0,93.67
ARE,4,2014,18.996,4.52,0.456,55.08
ARE,5,2014,0.0,0.0,0.0,106.2
ARE,6,2014,100.033,21.96,49.016,65.08
ARE,7,2014,29.88,5.88,24.502,70.08
ARE,1,2015,2.758,1.5,0.124,97.48
ARE,2,2015,8.751,3.12,0.096,64.63
ARE,3,2015,0.0,0.0,0.0,87.12
ARE,4,2015,19.11,4.54,0.459,58.28
ARE,5,2015,0.0,0.0,0.0,108.0
ARE,6,2015,102.902,22.59,50.422,68.28
ARE,7,2015,25.726,5.06,21.095,73.28
ARE,1,2016,3.773,2.05,0.17,85.78
ARE,2,2016,10.389,3.71,0.114,60.76
ARE,3,2016,0.0,0.0,0.0,81.02
ARE,4,2016,19.224,4.57,0.461,59.94
ARE,5,2016,0.0,0.0,0.0,109.8
ARE,6,2016,105.258,23.11,51.576,69.94
ARE,7,2016,21.559,4.24,17.678,74.94
ARE,1,2017,5.162,2.81,0.232,75.48
ARE,2,2017,12.332,4.4,0.136,57.11
ARE,3,2017,0.0,0.0,0.0,75.35
ARE,4,2017,19.34,4.6,0.464,59.27
ARE,5,2017,0.0,0.0,0.0,111.6
ARE,6,2017,106.924,23.47,52.393,69.27
ARE,7,2017,17.406,3.43,14.273,74.27
ARE,1,2018,7.063,3.84,0.318,66.43
ARE,2,2018,14.639,5.22,0.161,53.68
ARE,3,2018,0.0,0.0,0.0,74.0
ARE,4,2018,19.456,4.63,0.467,56.6
ARE,5,2018,0.0,0.0,0.0,113.4
ARE,6,2018,107.666,23.64,52.756,66.6
ARE,7,2018,13.307,2.62,10.912,71.6
ARE,1,2019,9.663,5.25,0.435,58.46
ARE,2,2019,17.378,6.2,0.191,50.46
ARE,3,2019,0.0,0.0,0.0,74.0
ARE,4,2019,19.572,4.65,0.47,53.17
ARE,5,2019,0.0,0.0,0.0,115.2
ARE,6,2019,107.171,23.53,52.514,63.17
ARE,7,2019,9.319,1.83,7.642,68.17
ARE,1,2020,13.22,7.19,0.595,51.44
ARE,2,2020,20.629,7.36,0.227,47.44
ARE,3,2020,0.0,0.0,0.0,74.0
ARE,4,2020,19.69,4.68,0.473,50.6
ARE,5,2020,0.0,0.0,0.0,117.0
ARE,6,2020,105.016,23.05,51.458,60.6
ARE,7,2020,5.527,1.09,4.532,65.6
ARE,1,2021,18.087,9.83,0.814,45.27
ARE,2,2021,24.488,8.74,0.269,44.59
ARE,3,2021,0.0,0.0,0.0,74.0
ARE,4,2021,19.808,4.71,0.475,50.1
ARE,5,2021,0.0,0.0,0.0,118.8
ARE,6,2021,97.549,21.41,47.799,60.1
ARE,7,2021,5.134,1.01,4.21,65.1
ARE,1,2022,24.746,13.45,1.114,39.84
ARE,2,2022,29.07,10.37,0.32,41.91
ARE,3,2022,0.0,0.0,0.0,74.0
ARE,4,2022,19.927,4.74,0.478,51.91
ARE,5,2022,0.0,0.0,0.0,120.6
ARE,6,2022,87.698,19.25,42.972,61.91
ARE,7,2022,4.616,0.91,3.785,66.91
ARE,1,2023,33.857,18.4,1.524,36.0
ARE,2,2023,34.508,12.31,0.38,39.4
ARE,3,2023,0.0,0.0,0.0,74.0
ARE,4,2023,20.046,4.77,0.481,55.17
ARE,5,2023,0.0,0.0,0.0,122.4
ARE,6,2023,74.71,16.4,36.608,65.17
ARE,7,2023,3.932,0.77,3.224,70.17
ARE,1,2024,42.014,22.84,1.891,36.0
ARE,2,2024,40.964,14.61,0.451,37.03
ARE,3,2024,0.0,0.0,0.0,74.0
ARE,4,2024,20.167,4.8,0.484,58.35
ARE,5,2024,0.0,0.0,0.0,124.2
ARE,6,2024,61.666,13.54,30.216,68.35
ARE,7,2024,3.246,0.64,2.662,73.35
ZAF,1,2005,0.192,0.1,0.009,350.0
ZAF,2,2005,2.52,0.9,0.028,120.0
ZAF,3,2005,0.0,0.0,0.0,180.0
ZAF,4,2005,28.8,6.85,0.691,55.0
ZAF,5,2005,0.0,0.0,0.0,90.0
ZAF,6,2005,41.698,9.15,20.432,65.0
ZAF,7,2005,166.79,32.83,136.768,70.0
ZAF,1,2006,0.268,0.15,0.012,308.0
ZAF,2,2006,3.057,1.09,0.034,112.8
ZAF,3,2006,0.0,0.0,0.0,167.4
ZAF,4,2006,29.606,7.04,0.711,58.22
ZAF,5,2006,0.0,0.0,0.0,91.8
ZAF,6,2006,46.606,10.23,22.837,68.22
ZAF,7,2006,167.182,32.9,137.089,73.22
ZAF,1,2007,0.375,0.2,0.017,271.04
ZAF,2,2007,3.708,1.32,0.041,106.03
ZAF,3,2007,0.0,0.0,0.0,155.68
ZAF,4,2007,30.435,7.24,0.73,59.93
ZAF,5,2007,0.0,0.0,0.0,93.6
ZAF,6,2007,51.71,11.35,25.338,69.93
ZAF,7,2007,167.4,32.95,137.268,74.93
ZAF,1,2008,0.525,0.29,0.024,238.52
ZAF,2,2008,4.498,1.6,0.049,99.67
ZAF,3,2008,0.0,0.0,0.0,144.78
ZAF,4,2008,31.288,7.44,0.751,59.32
ZAF,5,2008,0.0,0.0,0.0,95.4
ZAF,6,2008,57.003,12.51,27.931,69.32
ZAF,7,2008,167.417,32.95,137.282,74.32
ZAF,1,2009,0.734,0.4,0.033,209.89
ZAF,2,2009,5.456,1.95,0.06,93.69
ZAF,3,2009,0.0,0.0,0.0,134.65
ZAF,4,2009,32.164,7.65,0.772,56.67
ZAF,5,2009,0.0,0.0,0.0,97.2
ZAF,6,2009,62.472,13.71,30.611,66.67
ZAF,7,2009,167.205,32.91,137.108,71.67
ZAF,1,2010,1.026,0.56,0.046,184.71
ZAF,2,2010,6.619,2.36,0.073,88.07
ZAF,3,2010,0.0,0.0,0.0,125.22
ZAF,4,2010,33.064,7.86,0.794,53.25
ZAF,5,2010,0.0,0.0,0.0,99.0
ZAF,6,2010,68.1,14.95,33.369,63.25
ZAF,7,2010,166.727,32.82,136.716,68.25
ZAF,1,2011,1.434,0.78,0.065,162.54
ZAF,2,2011,8.029,2.86,0.088,82.78
ZAF,3,2011,0.0,0.0,0.0,116.46
ZAF,4,2011,33.99,8.08,0.816,50.64
ZAF,5,2011,0.0,0.0,0.0,100.8
ZAF,6,2011,73.858,16.21,36.19,60.64
ZAF,7,2011,165.94,32.66,136.071,65.64
ZAF,1,2012,2.005,1.09,0.09,143.04
ZAF,2,2012,9.739,3.47,0.107,77.82
ZAF,3,2012,0.0,0.0,0.0,108.31
ZAF,4,2012,34.942,8.31,0.839,50.09
ZAF,5,2012,0.0,0.0,0.0,102.6
ZAF,6,2012,79.706,17.5,39.056,60.09
ZAF,7,2012,164.79,32.43,135.128,65.09
ZAF,1,2013,2.803,1.52,0.126,125.87
ZAF,2,2013,11.814,4.21,0.13,73.15
ZAF,3,2013,0.0,0.0,0.0,100.72
ZAF,4,2013,35.92,8.54,0.862,51.84
ZAF,5,2013,0.0,0.0,0.0,104.4
ZAF,6,2013,85.586,18.79,41.937,61.84
ZAF,7,2013,163.211,32.12,133.833,66.84
ZAF,1,2014,3.918,2.13,0.176,110.77
ZAF,2,2014,14.331,5.11,0.158,68.76
ZAF,3,2014,0.0,0.0,0.0,93.67
ZAF,4,2014,36.926,8.78,0.886,55.08
ZAF,5,2014,0.0,0.0,0.0,106.2
ZAF,6,2014,91.42,20.07,44.796,65.08
ZAF,7,2014,161.121,31.71,132.119,70.08
ZAF,1,2015,5.478,2.98,0.247,97.48
ZAF,2,2015,17.384,6.2,0.191,64.63
ZAF,3,2015,0.0,0.0,0.0,87.12
ZAF,4,2015,37.96,9.03,0.911,58.28
ZAF,5,2015,0.0,0.0,0.0,108.0
ZAF,6,2015,97.094,21.31,47.576,68.28
ZAF,7,2015,158.416,31.18,129.901,73.28
ZAF,1,2016,7.659,4.16,0.345,85.78
ZAF,2,2016,21.088,7.52,0.232,60.76
ZAF,3,2016,0.0,0.0,0.0,81.02
ZAF,4,2016,39.023,9.28,0.937,59.94
ZAF,5,2016,0.0,0.0,0.0,109.8
ZAF,6,2016,102.453,22.49,50.202,69.94
ZAF,7,2016,154.967,30.5,127.073,74.94
ZAF,1,2017,10.707,5.82,0.482,75.48
ZAF,2,2017,25.58,9.13,0.281,57.11
ZAF,3,2017,0.0,0.0,0.0,75.35
ZAF,4,2017,40.115,9.54,0.963,59.27
ZAF,5,2017,0.0,0.0,0.0,111.6
ZAF,6,2017,107.283,23.55,52.569,69.27
ZAF,7,2017,150.608,29.64,123.499,74.27
ZAF,1,2018,14.97,8.14,0.674,66.43
ZAF,2,2018,31.03,11.07,0.341,53.68
ZAF,3,2018,0.0,0.0,0.0,74.0
ZAF,4,2018,41.239,9.81,0.99,56.6
ZAF,5,2018,0.0,0.0,0.0,113.4
ZAF,6,2018,111.285,24.43,54.53,66.6
ZAF,7,2018,145.132,28.56,119.008,71.6
ZAF,1,2019,20.929,11.38,0.942,58.46
ZAF,2,2019,37.64,13.43,0.414,50.46
ZAF,3,2019,0.0,0.0,0.0,74.0
ZAF,4,2019,42.393,10.08,1.017,53.17
ZAF,5,2019,0.0,0.0,0.0,115.2
ZAF,6,2019,114.046,25.04,55.883,63.17
ZAF,7,2019,138.268,27.21,113.38,68.17
ZAF,1,2020,29.26,15.91,1.317,51.44
ZAF,2,2020,45.659,16.29,0.502,47.44
ZAF,3,2020,0.0,0.0,0.0,74.0
ZAF,4,2020,43.58,10.36,1.046,50.6
ZAF,5,2020,0.0,0.0,0.0,117.0
ZAF,6,2020,114.994,25.24,56.347,60.6
ZAF,7,2020,129.674,25.52,106.333,65.6
ZAF,1,2021,40.909,22.24,1.841,45.27
ZAF,2,2021,55.386,19.76,0.609,44.59
ZAF,3,2021,0.0,0.0,0.0,74.0
ZAF,4,2021,44.8,10.65,1.075,50.1
ZAF,5,2021,0.0,0.0,0.0,118.8
ZAF,6,2021,113.334,24.88,55.534,60.1
ZAF,7,2021,118.908,23.4,97.505,65.1
ZAF,1,2022,57.193,31.09,2.574,39.84
ZAF,2,2022,67.186,23.97,0.739,41.91
ZAF,3,2022,0.0,0.0,0.0,74.0
ZAF,4,2022,46.055,10.95,1.105,51.91
ZAF,5,2022,0.0,0.0,0.0,120.6
ZAF,6,2022,107.958,23.7,52.899,61.91
ZAF,7,2022,105.398,20.74,86.426,66.91
ZAF,1,2023,79.961,43.47,3.598,36.0
ZAF,2,2023,81.499,29.07,0.896,39.4
ZAF,3,2023,0.0,0.0,0.0,74.0
ZAF,4,2023,47.344,11.26,1.136,55.17
